,moves,earned_free_move,won,invalid,points,player,game_id
0,3,True,0,0,0,north,AYO-73f50
1,4,True,0,0,15,north,AYO-73f50
2,5,True,0,0,,north,AYO-73f50
3,6,,0,0,,north,AYO-73f50
4,2,,0,0,,north,AYO-73f50
5,5,,0,0,,north,AYO-73f50
6,3,,0,0,,north,AYO-73f50
7,1,,0,0,,north,AYO-73f50
8,4,,0,0,,north,AYO-73f50
9,5,,0,0,,north,AYO-73f50
10,6,,0,0,,north,AYO-73f50
11,3,,0,0,,north,AYO-73f50
12,2,,0,0,,north,AYO-73f50
13,3,,0,0,,north,AYO-73f50
0,2,True,0,0,0,south,AYO-73f50
1,3,True,0,0,33,south,AYO-73f50
2,1,True,0,0,,south,AYO-73f50
3,6,True,0,0,,south,AYO-73f50
4,4,True,0,0,,south,AYO-73f50
5,3,True,0,0,,south,AYO-73f50
6,5,True,0,0,,south,AYO-73f50
7,4,,0,0,,south,AYO-73f50
8,5,,0,0,,south,AYO-73f50
9,2,,0,0,,south,AYO-73f50
10,4,,0,0,,south,AYO-73f50
11,5,,0,0,,south,AYO-73f50
12,6,,0,0,,south,AYO-73f50
13,3,,0,0,,south,AYO-73f50
14,1,,0,0,,south,AYO-73f50
15,4,,0,0,,south,AYO-73f50
16,5,,0,0,,south,AYO-73f50
17,6,,1,0,,south,AYO-73f50
